Artist,Track,Track ID,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
Netsky,No Beginning,"4Y7Sy9g66yXUNoLX4EUypf
",0.021480402074692848,0.09523809523809523,0.09523809523809523,0,0,0.09523809523809523,0.021480402074692848,0.09523809523809523,0.21388888888888888,0.022529407989691
TAT,Vibration,"1uZT4518vVNbXLQ9Fpx18k
",,,,,,,,,,
Count Basie Ella Fitzgerald,Aint Misbehavin,"4Ch1qT3m2IzAfzNh5tYsIj
",,,,,,,,,,
Cypress Hill,How I Could Just Kill a Man,"6l4wMAXzI8RxIysQMYZY0w
",0.043402777777777776,0.013355694507358472,0.030696097883597884,0.04401317239858907,0.18055555555555555,0.02092116952591045,0.16666666666666666,0.025808535087842293,0.15,0.05327380952380952
The OJays,For the Love of Money,"3p1JoOEhVkEnTaa4JzTMSk
",0.0014743734588098197,0.032155295121837305,0.0021648722315756267,0.002283539656383209,0.058794734714873606,0.05904189447886928,0.0016836752590203442,0.020148329358398803,0.0024515187215649885,0.0018304543774804035
Funky Destination,The Inside Man,"5VxHtln8GvqtvkxMB0tV0S
",,,,,,,,,,
Electric Universe,The Prayer,"1Nj9GQ41LfwTAP6IlpMdu3
",1.0,0,0,0,0,0,0,0,0,0
WITCH,Feeling High,"22NJNt5qbGPp4VxaxgSf70
",,,,,,,,,,
The Sundial,Just A State,"7M28CMwtasychxhaHgv8AW
",,,,,,,,,,
Altruism,Dreamers Of Dreams,"2lVxvq8lANd3kDZ6Jmd9L4
",,,,,,,,,,
Dieter Goldmann Strings,Blue Danube Waltz,"5AIA9CRA4NU7NBB13Qcr2z
",0,0,0,0,0,0,0,0,0,0
Blondie,Call Me,"7HKxTNVlkHsfMLhigmhC0I
",0.013312837450011064,0,0,0.06674888102716582,0,0,0.017957060496832596,0,0.225,0.025289898822884935
Killerwatts,What U Think About,"2CaZlTOZDH004ELjrYZzl9
",,,,,,,,,,
T Bird and the Breaks,I Gets My Boogie On,"0eByS8fRy2pSmKBww6Sdmn
",0.008803723137436121,0.0229408753540698,0.022548418209876544,0.11666666666666667,0.02818535052910053,0.02933531746031746,0.018352652684249907,0,0.13333333333333333,0.009655171864735818
Elmore James,Shake Your Money Maker,"3JPC78sNlPaiZ1NgztXW2Q
",,,,,,,,,,
Waio,Stellar Travel,"0zTcZakM3ApInrTDmKeTPP
",,,,,,,,,,
Mardi Gras New Orleans Jazz,Jams,"3WoOeSx7He3KfpHTI44PTg
",,,,,,,,,,
Sonic Species Mad Maxx,The First and the Last,"6LhKdXgstqhhlF115PFztE
",,,,,,,,,,
Sonic Species,Eternal,"2Fev07SadSGBuQk7mlqz12
",,,,,,,,,,
Banco De Gaia,Sheesha,"4AP5wGE2abH9NfxxxR57ly
",,,,,,,,,,
TM Juke,Marbles and Drains,"6IFNvtvRgFas5MYqMfvoET
",,,,,,,,,,
Sharon Jones and The Dap,Fish In the Dish,"0gOyHMB2Vl85O1GWqLvsJX
",,,,,,,,,,
J Bernardt,Wicked Streets,"6aNBxDycr4zpnWVAIZYSSk
",0.1076388888888889,0.05428695436507937,0.09722222222222221,0.3333333333333333,0,0.20833333333333331,0,0.07152777777777777,0.3333333333333333,0.1111111111111111
The Black Keys,My Mind Is Ramblin,"3SGyqDVYhFuxJHyrXcTuFT
",0.20833333333333331,1.0,0,1.0,0,0,0.20833333333333331,0,0,0
Underworld,Dark And Long,"0d0e19BDc9bSfGI69CZNIC
",0.022328317232774567,0.41666666666666663,0.038019102298409505,0.050689455535105885,0,0.030587729421641455,0.04019728029493655,0.13774801587301588,0.023305698151589116,0.10208333333333333
Bastille,Send Them Off,"3qd8ToRNQhTPbuyDK9MDJf
",0.04673369358265191,0.02191884369488536,0.02861937830687831,0.05194444444444444,0.05166666666666667,0.02775545634920635,0.03078703703703704,0.03981481481481482,0.13333333333333333,0.05770295965608466
Metrik Jan Burton,The Arrival,"69TY4db9p0jPbo7AQFtIOx
",,,,,,,,,,
Slim Harpo,Im a King Bee,"4YEl6mrZ8RyrR9UJv49szG
",0.025934742350000446,1.0,0.10694444444444444,0.03569451977474258,0,0.030716038665980796,0.13541666666666669,0,0.25,0.5
The Young Punx Cagedbaby D,Loving You Baby,"1Y7u4vDBYUqGClwy917MUm
",,,,,,,,,,
Killerwatts Vini Vici,Colors,"21t2aeBdnMEl2xVG4ORhP7
",,,,,,,,,,
Het VerZet,Make It Bang,"4YYDLmv9JRhj2811Un35kI
",,,,,,,,,,
Pete Rock CL Smooth,Appreciate,"7ebLgpBSPWXYeqhcY1H3rj
",,,,,,,,,,
The Notorious BIG,Friend Of Mine,"0TibDQQ58jAlr6jnl5AORf
",0.01335565316931742,0.007008069585259431,0.008472828005416556,0.05069444444444445,0.010741811208336057,0.011058990245084116,0.01759556145841133,0.013397856347617117,1.0,0.015911051956010433
DJ Khaled Rihanna Bryson Tiller,Wild Thoughts,"4IIUaKqGMElZ3rGtuvYlNc
",,,,,,,,,,
Taj Mahal,Shady Grove,"6MVmw9Ea73B1XQjbAu6uuw
",,,,,,,,,,
Roy Ayers,Love Will Bring Us Back Together Again,"3XWJK9YNe8RG6zL541YMTU
",,,,,,,,,,
HUVA Network,Diagrams,"40uMckXb79pEh4OcK4OVsH
",,,,,,,,,,
LTJ Bukem,Atlantis,"0kvwEKFefwc26vROd0GGkQ
",,,,,,,,,,
Cosma,People On Hold,"3JP8mf3d7GFWtLZqLr43sC
",,,,,,,,,,
DJ J Hart Chris Rivers Hdbeendope Rim,Trinity,"1pUJaffW7sVHGneppZVadm
",,,,,,,,,,
Masta Ace Incorporated,Born To Roll,"4tTu8WOWgaPs6ElXSZzviI
",,,,,,,,,,
Cameo,Come Fly With Me,"0wbEl7o8H5fk6QL5nqWteC
",,,,,,,,,,
T Bird and the Breaks,I Gets My Boogie On,"0eByS8fRy2pSmKBww6Sdmn
",0.008803723137436121,0.0229408753540698,0.022548418209876544,0.11666666666666667,0.02818535052910053,0.02933531746031746,0.018352652684249907,0,0.13333333333333333,0.009655171864735818
Ice Cube,It Was A Good Day,"0MkJmjfBR4JZg0LcadprWL
",0.01586792312577214,0.019094143725003305,0.032359474373363256,0.038571319031925844,0.040301201499118165,0.022367357436801884,0.042473544973544976,0.04386574074074074,0.034970238095238096,0.0317270171957672
Erykah Badu,No Love,"7pIiYiJeSa1OunrM6uMwNd
",0.008774680572649214,0.10166666666666666,0.13333333333333333,0.6,0.10833333333333334,0.13333333333333333,0.015640801035417366,0.13333333333333333,0.2,0.02151826394059737
Phoenix,Too young,"2THkQauDWMvJgXFGPY4iKB
",0.02614262415824916,0.07022197420634921,0.12291666666666666,0.03358865189594356,0.175,0.13555555555555557,0.03193865740740741,0.16944444444444443,0.023517104431383943,0.11458333333333333
Mel Brown,Chicken Fat,"1S5C00YKW1DA3Ns3IPRnAa
",,,,,,,,,,
Nok,Messed Up,"0UHpHP93B9SPxa61doPeM7
",,,,,,,,,,
Ohio Players,Love Rollercoaster,"4j3nXukQfT5RZTdqgZiKt1
",0.06079380236155164,0.5,0.5,0,0,0,0.03349464014637785,0,0.5,0.3333333333333333
Whitefield Brothers,Safari Strut,"1lDELORqnHLLTe1bYmHLq7
",,,,,,,,,,
The Peaking Goddess Collective,Hyperspace,"6fZt8UAu355Yz71obkWh0m
",,,,,,,,,,
Count Basie,Miss Thing Pt 1,"3Ib89SNknoDcqRh36sHzLZ
",,,,,,,,,,
Peter Tosh,Stepping Razor,"5PxJMuvCFAEbAGaG0J4mLr
",,,,,,,,,,
The Souljazz Orchestra,Soleil Couchant,"1Fr7pHVX5kc9X5eD1heJtJ
",,,,,,,,,,
Pete Fountain,St James Infirmary Blues,"0hE1hX24gddDudh2PUVRZg
",0.0165405493305406,0.10555555555555556,0.26666666666666666,0.027638654651675486,0.2,0.06916666666666667,0.035780009920634924,0.07111111111111111,0.2,0.024836517456309125
Thievery Corporation Shana Halligan,Love Has No Heart,"5qxdfhpKksNzjvoA9jYrTr
",,,,,,,,,,
Cypress Hill,How I Could Just Kill a Man,"040xgou5MCm5obcW6FJeQZ
",0.043402777777777776,0.013355694507358472,0.030696097883597884,0.04401317239858907,0.18055555555555555,0.02092116952591045,0.16666666666666666,0.025808535087842293,0.15,0.05327380952380952
Tom Glass,She Shines,"2qmFlxvlxNKoMGWDV3le2h
",,,,,,,,,,
Enei Georgia Yates,Runnin,"3hOXfnyYiJCNBeu60RmxuT
",,,,,,,,,,
James Monro,AmbientworkxXIII,"5iudD14kHXVJHBLU6wklh5
",,,,,,,,,,
Zen Baboon,Red Frog,"1Z36HpmW8GJ8RdAFHCx2Jh
",,,,,,,,,,
Kolsch,Eiswinter,"3Uto0giI75nJh6wFejmyPm
",,,,,,,,,,
Master Blasters,Overtones,"3mnuTpcECy5JKXZPuVMAkd
",,,,,,,,,,
Baby Charles,Jackson Fingers,"3vUWtM8sok1tDGQlpfcbhl
",,,,,,,,,,
Asura,Lost Eden,"0tj68rvOeXngr5yOJ3tMSz
",0,0,0,0,0,0,0,0,0,0
Hank Williams Drifting Cowboys,Hey Good Lookin,"4AeTiKSPrP3ay2hwuBu8HX
",,,,,,,,,,
Muddy Waters,Got My Mojo Working,"6GXTc5X18NTSCIGdYPwS6Y
",0.10115815897065895,0.2583333333333333,0.2,0,0.2,0.2,0.5,0.2,0.5,0.5833333333333334
Slick Rick,Childrens Story,"1uNYPqgrxPrvujVMnVDjna
",0.008139869289489475,0.017282949211973726,0.010044232851643567,0.010752992683692987,0.03857465283119867,0.014269706459422382,0.02410700507054674,0.04643105158730158,0.017651335096750938,0.008149388141236526
Abakus,Labrynth,"7e25WPVsRtORReXtmxWA4v
",,,,,,,,,,
Rebirth Brass Band,Do Whatcha Wanna,"5UqzRN9qi2oxmKWff9oIRC
",0,0.07129629629629629,0,0,0,0.07129629629629629,0,0.07129629629629629,0,0
E,Isotonic Tuning,"1n4keWaAewWlhSIDT8KQ41
",,,,,,,,,,
Michael Franti and Spearhead,People In Tha Middle,"1SZThDcsBdExLGgsGF4jwj
",0.040274862847200804,0.026115106922398587,0.018587402317654055,0.1111111111111111,0.043263888888888886,0.043263888888888886,0.03818204365079365,0.08333333333333334,0.375,0.05979938271604938
Gwen McCrae,90% of Me Is You,"6cOI9MQN7lkIJjEV70sMMW
",,,,,,,,,,
Galactic,Think Back,"3jESUKbujAEC1UYKczkyvt
",,,,,,,,,,
Genesis,Image Blown Out,"3Hrk0Pa9UI8CzeeLOUjW9x
",0.09999999999999999,0.04898396164021164,0.2,0.25,0.2,0.11041666666666666,0.29166666666666663,0.08527777777777777,0.25,0.07480158730158729
Bon Jovi,Its My Life,"4TmGtGkkmaoXRCvpOwDJoO
",0.020997296010316843,0.05801917989417989,0.375,0.03185212742504409,0,0.09375,0.025294086700336702,0.05801917989417989,0.3680555555555555,0.022943812713777993
Tristan Mandala,Mimosa Dosa,"5eZwYTYEn4l8VnCGfBw0OS
",,,,,,,,,,
UNKLE,Touch Me,"79bn7Get6TCbbaUviWPFj0
",0.0385294295628497,0.1,0.1,0.03958333333333334,0.1,0.1,0.0385294295628497,0.1,0.1,0.02849537037037037
Junior Kimbrough,Im Leaving You Baby,"4RUoHstrdtJxK3haFVPpJw
",0.5,0.13333333333333333,0.13333333333333333,0,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0
Big Bill Broonzy,I Cant Be Satisfied,"5wh5X99ksMwSFy2RUzBHs7
",0.04356646825396825,0.15694444444444444,0.13333333333333333,0.175,0.18472222222222223,0.12777777777777777,0.05091269841269841,0.12777777777777777,0.13333333333333333,0.175
Avalon Burn In Noise James west,Galactic Groover,"6e4DL1OKiC345sT4GNGRw1
",,,,,,,,,,
Akkezdet Phiai,Bosszant Akkezdet,"7dujqx6s4MuU5Mf3J1HoWK
",,,,,,,,,,
Fourplay,Silver Streak,"3NnVADqnVSBUnTDxevsnQ3
",,,,,,,,,,
Lowell Fulson,Why Dont We Do It In The Road,"7f6335NYzOYXaEGQsQQX69
",0.03591424234217307,0,0,0,0,0,0,0,0,0.03591424234217307
Millionaire,Im Not Who You Think You Are,"3BWoR2wvu3getz9ZzO6GBf
",0.12588367136978248,0.03758129409171076,0.1875,0.3333333333333333,0.3333333333333333,0.05796957671957671,0.25,0.04252415858318636,0.3333333333333333,0
Mythematica,Dangling Talisman,"6FcKC97Ccn0Pm0Chc4tXM1
",,,,,,,,,,
Mahalia,Never Change,"4EJP8Anu6OLNhEsStknrJh
",0.03611265694281774,0.039685788105926996,0.25,0.35,0,0.059042448156590085,0.10611111111111111,0.0875,0.26666666666666666,0.06311852402998236
Bird of Prey,Phoenix Down,"4KD8y4VybTPKmJMzetv3OD
",,,,,,,,,,
Copywrite,Trouble,"56SqXxIisOSzSrJXuLBMY8
",,,,,,,,,,
Lil Ed and The Blues Imperials,Giving Up On Your Love,"1y6M0SY0VQ9RdR20kh1BiL
",,,,,,,,,,
Ott,A Shower of Sparks,"58xmFgMkIkA0M7iHXfn7yT
",,,,,,,,,,
Nils Petter Molvaer,Little Indian,"5ZRqgQ81mpy7zBD23MDRTJ
",,,,,,,,,,
Ott and The All,Rogue Bagel,"5eZG89fKvqFwVIqY8mFPwn
",,,,,,,,,,
Muddy Waters,Walkin Thru The Park,"4Y7D2KSl0yQWdEYkO2p5PB
",0.5,0.6666666666666666,0.3333333333333333,1.0,0,0.3333333333333333,0.5,1.0,0,0
NuTone,Say That Youll,"1ctHURtluw9B469QAzU2WC
",,,,,,,,,,
Count Basie,Aint That Right,"0SlT5ue8inPFCo664RWrhH
",,,,,,,,,,
Phoenix,Too young,"2THkQauDWMvJgXFGPY4iKB
",0.02614262415824916,0.07022197420634921,0.12291666666666666,0.03358865189594356,0.175,0.13555555555555557,0.03193865740740741,0.16944444444444443,0.023517104431383943,0.11458333333333333
Footsie,Brake Light,"2OmO4P518fPCI1HmpRJHgh
",,,,,,,,,,
Bacao Rhythm and Steel Band,PIMP,"1lGf42PKJMaM3DLpF0T6mQ
",,,,,,,,,,
Lefties Soul Connection,Organ Donor,"6HbsiIqo4znS4iOFbbLzfK
",,,,,,,,,,
Ginuwine,Pony,"6mz1fBdKATx6qP4oP1I65G
",0.03591424232738855,0.1125,0.26666666666666666,0,0.2,0.26666666666666666,0.045881593784516235,0.20555555555555557,1.0,0.5555555555555555
Django Reinhardt,Peche a la mouche,"2OXuN5iuMI8nmFd2h8Qrew
",,,,,,,,,,
Rameses B,Memoirs,"5WKFvH9idAfnvr2VJbjmDH
",0.5,0.5,0,0,0,0.5,0,0,0,0.5
Vini Vici Ace Ventura,The Calling,"5PPs03uhOfmDeIwTBMnmz6
",,,,,,,,,,
Abakus,Night Walker,"5RfVyEeeAolfYT1P0A3ZnG
",0.6666666666666666,0.38888888888888884,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0
Glenn Miller,American Patrol,"1mSBB69CQIBQfsTNf6Ztlf
",,,,,,,,,,
Miles Davis,The Doo,"6lbzLUoma85KVbQqBpvBrw
",,,,,,,,,,
Iggy Pop,China Girl,"1vsXSrEwC74ijAAAsBJ9ZU
",0.04493055555555556,0.031914474154853205,0.08555555555555555,0.03975198412698413,0.17777777777777778,0.0696474041005291,0.059583333333333335,0.18092592592592593,0.2777777777777778,0.05326388888888889
BoomBox,Waiting Around,"0DwSMZycvxVKStsXe3Zp8v
",,,,,,,,,,
Ariana Grande Nicki Minaj,Side To Side,"4pLwZjInHj3SimIyN9SnOz
",,,,,,,,,,
DJ Premier,Change,"6V3cRxxIGT5mOJX0xjjjqn
",,,,,,,,,,
Banco De Gaia,Shanti,"0LBQ4t3zlCbGm2E10RbOvM
",,,,,,,,,,
Phil K,Intro,"6V35E9p64GrxzC4O6hme0j
",,,,,,,,,,
Abakus,Duotech,"3XoI9x2FhNGAIKPoqdv1Ua
",,,,,,,,,,
Red Bull Pilvaker,Janos Vitez,"6uqA9AwAfH0XxKZU7UsLmn
",,,,,,,,,,
Phoenix,Too young,"2THkQauDWMvJgXFGPY4iKB
",0.02614262415824916,0.07022197420634921,0.12291666666666666,0.03358865189594356,0.175,0.13555555555555557,0.03193865740740741,0.16944444444444443,0.023517104431383943,0.11458333333333333
Preservation Hall Jazz Band,Thats It,"5TRChKItEqK11O6YtEBEtb
",0.07129629629629629,0,0,0.6666666666666666,0,0,0.07129629629629629,0,0,0.04380511463844797
KAYTRANADA,Hot Jazzybelle,"3cwOPJzYmfA2tKX43rGxrj
",,,,,,,,,,
Jay Hardway,Golden Pineapple,"2y3npAQcX3sRTXXSKGaY8T
",,,,,,,,,,
Thundercat,Friend Zone,"1QqJP4E1i6EaocGqa9jxIn
",0.03771927358906525,0.03720238095238095,0.35,0.3833333333333333,0.2333333333333333,0.17777777777777778,0.09333333333333334,0.17777777777777778,0.5333333333333333,0.03374550815696649
Redman,Smoke Buddah,"4maCUsIYLouBMOP09syuK8
",0.021782367124180104,0.03041749338624339,0.03652777777777778,0.35,0.06999999999999999,0.05777777777777778,0.10490740740740741,0.05777777777777778,0.2,0.026393476906090008
Willie Dixon,The Little Red Rooster,"3knwd2whi9QUViKgWCsixF
",0.4166666666666667,0.049999999999999996,0.1111111111111111,0.625,0.16666666666666666,0.2222222222222222,0.25,0.16666666666666666,0.2222222222222222,0.25
Lou Donaldson,Autumn Nocturne,"4zPDjRgceGrR0Sm54YDTTf
",,,,,,,,,,
Kolsch,Der Alte,"21cekhYtpetEdlIeUXYSAQ
",,,,,,,,,,
Laust Sonne,StringsNGuitars,"4sIu7xwnNDyJ8ozYWnkO7r
",,,,,,,,,,
Gregory Isaacs,Night Nurse,"2lPfcRMRLffiBTwLA9S8Vc
",0.02952122275552729,0.023636269169038267,0.16666666666666666,0.049413029100529096,0.3333333333333333,0.026133134002057613,0.17708333333333334,0.018387041421882484,0.13541666666666666,0.035914172962515395
Gravediggaz,Constant 1800 Suicide,"1OwQTeqm5hKa0kikGLudcp
",,,,,,,,,,
Purple Disco Machine,Street Life,"58IFNg4ttwvViDTuO11MDT
",,,,,,,,,,
Banco De Gaia,Glove Puppet,"7jfVFpYsCO120anhZlA6zk
",,,,,,,,,,
UNKLE Michele Lamy Emiliana Torrini,Erebus,"7ieRNY0JXydbbJXxUHLyW7
",,,,,,,,,,
MOP Busta Rhymes Teflon Remi Martin,Ante Up Remix,"5osSw3tL07Tuid7AWsvYcc
",,,,,,,,,,
Maceo Parker,Childrens World,"34ySPXepLaqJMJIbJcr8k0
",,,,,,,,,,
Ace Ventura Juno Reactor,Ingonyama,"7tQUJkCxvtdsgERCm4nJE9
",,,,,,,,,,
Big Maybelle,Whole Lotta Shakin Goin On,"2QrBIUz6Mbmkh5dqcLzTHp
",0.06364914021164021,1.0,0,0,0,0,0.06364914021164021,0,0,0.5555555555555555
Kaya Project,Desert Phase,"2xVevxmQoMKvdAM4EQysBv
",,,,,,,,,,
Laughing Buddha Master Blasters,High Right Now,"1xgFVGaDCAlm7szbVodVBz
",,,,,,,,,,
J Cole,Work Out,"6rbeWjEavBHvX2kr6lSogS
",0.029516884956369307,0.015513963241517572,0.07230902777777778,0.03468253968253968,0.06733217592592593,0.033721343728288174,0.045626092689460745,0.02580977610207314,0.02558531746031746,0.03215543648154041
E,Crystal Dreams,"4FfOwbztFNEBJJJRQJt0Wi
",,,,,,,,,,
Logistics,The Trip,"6TUwmEJbybr4j4UKKPVSrJ
",0.12590594686948853,0,0,0.1259162808641975,0,0.16666666666666666,0.16666666666666666,0,0.6666666666666666,0
Eddie Money,Two Tickets to Paradise,"22CIOfLZB9z8He7WgHYAgH
",0.2916666666666667,0.1388888888888889,0,0.09176318826492437,0,0.5416666666666666,0.2916666666666667,0.1388888888888889,0.058713624338624336,0
Jackie Mittoo,Get Up and Get It,"4KKLXmRB71huKAf5vS0t9A
",,,,,,,,,,
Broken Bells,Perfect World,"63Q5KldXU8B1DDxJ4uJyEE
",0.1312148644179894,0.12019446281599061,0.1388888888888889,0.08263888888888889,0.25,0.18055555555555555,0.06261574074074074,0.3333333333333333,0.20833333333333331,0.07569444444444444
The New Mastersounds Corinne Bailey Rae,Your Love Is Mine featuring Corinne Bailey Rae,"0sGFsWPYyhN4X9LKT1EiOv
",,,,,,,,,,
Lack Of Afro,Fires Glow,"5nnDlcn7Lf2GqRFduk5uMn
",,,,,,,,,,
Het VerZet,Make It Bang,"4YYDLmv9JRhj2811Un35kI
",,,,,,,,,,
Madlib,The Buzz,"3ofZNjTlfukxdC3ahrlJ74
",0.3333333333333333,0.12777777777777777,0.12777777777777777,0,0.2,0.2,0.3333333333333333,0.12777777777777777,0,0.3333333333333333
Electric Wire Hustle,They Dont Want,"5lGAa7HUT1JmNXC1uXcv6x
",0.05636188271604938,0,0,0.29166666666666663,0,0,0.2638888888888889,0,0,0.08640873015873016
Andrew VanWyngarden,Nature Boy,"6E8YtQDHBTlPiLtaX7qEf9
",0.06202968841857731,0.5,0,0,0.5,0,0.2013888888888889,0,0,0.3333333333333333
Danny Byrd Netsky,Tonight,"4lhM101O3B0mVEE3yLlwgI
",,,,,,,,,,
Junior Kimbrough,Juniors Place,"6iV8YSWlcwPPVxWryTMPFb
",,,,,,,,,,
Killerwatts Mandala,Edge Of Time,"7LBMgasXLVh5lbm7GLdG1M
",,,,,,,,,,
RL Burnside,Let My Baby Ride,"7tokOMPzSHbLJVZh8an2Nq
",0.045881594132462185,0.035648148148148144,0.035648148148148144,0.035648148148148144,0.035648148148148144,0.035648148148148144,0.045881594132462185,0.035648148148148144,0,0
Pat Thomas Kwashibu Area Band,Gyae Su,"4dqT5slEDm4TCG8TKako0t
",,,,,,,,,,
The Notorious BIG,Youre Nobody,"5elwGhYsxqm09XbHvFyWcw
",,,,,,,,,,
MK,Burning,"21p7ClQct5f3DPLh6wbvBs
",,,,,,,,,,
The Staple Singers,Lets Do It Again,"59T0Nhga0BnTjN7rtGVOrL
",0.02215427719330949,0.0481134802054941,0.1875,0.01255378844447248,0.3333333333333333,0.04588293650793651,0.02555755278441154,0.057291666666666664,0.022548170194003528,0.015485610573656208
The Notorious BIG,Suicidal Thoughts,"5k8VqtBhkbAYakV5ZEFYNo
",0.016538087583947626,0.009166526001920555,0.011284821747651606,0.0304452584291994,0.020430896483159273,0.017677777961921482,0.0368815448633157,0.015622712263072262,0.1626984126984127,0.1063014632936508
Zyce,The Ritual,"3z8u1w8vcThwwxAs6A6Iya
",,,,,,,,,,
Rihanna 3LAU,Desperado,"0N0FqMbThScF3He0itLBUz
",,,,,,,,,,
The Stooges,Search and Destroy,"00sydAz6PeOxYzwG1dRIPi
",0.08671251480857962,0.019023066309705697,0.12944444444444442,1.0,0.06370425485008818,0.023943018380092617,0.2222222222222222,0.042469595091122865,0.26666666666666666,0.2222222222222222
Stetsasonic,In Full Gear,"60IIBnEw5nTs9Vm9vPq4ph
",0.03229207518326222,0.0489369940939312,0.10138888888888888,0.04128499779541446,0.1875,0.04712301587301587,0.15833333333333333,0.07361111111111111,0.08319444444444443,0.04462356701940035
Tripswitch,Big Time Line,"4gGf8ONOVgShrYHtyfpC7c
",,,,,,,,,,
Kid Cudi Andre Benjamin,By Design,"3czM1cL1hOknFrk8IWMUro
",,,,,,,,,,
Bomba Estereo,Somos Dos,"35u3Isd3DuXKAEC7JCC0lB
",0,1.0,0,0,0,0,0,0,0,0
The Notorious BIG,Juicy,"3xX9hoGEq1EuMGWZl8LQL1
",0.0060715050364462345,0.012827198648047123,0.02157904232470205,0.009203721434969262,0.03884589947089947,0.023319687867430924,0.009203721434968665,0.02311192655723906,0.013397855994130159,0.008021073667656595
Krama,Sunborn,"5n6j6ZoLpboynWBBM8CwGm
",,,,,,,,,,
Tristan Outsiders,Force Of Nature,"4l3SJwyLMt3b6GKiIHlgu9
",,,,,,,,,,
Genesis,Home By The Sea,"7ryhoJiuzSt4qVaID67mku
",0.3611111111111111,0.20277777777777778,0.2,0.17261904761904762,0.2,0.22777777777777777,0.3333333333333333,0.10194444444444445,1.0,0
The Budos Band,Chicago Falcon,"7vfMSh7DxfeBcmympJDd4c
",,,,,,,,,,
Tipper,Dead Soon,"1WgdK24BDpkgBatX2FZoOR
",,,,,,,,,,
Patsy Cline,Three Cigarettes,"4V8Imk3ZcS5quAZ8fqKQBk
",,,,,,,,,,
Madlib,Slims Return,"2P5mABk27DkOT8Gi2NbTpO
",0.375,0.2,0.2,0.25,0.2,0.2,0.25,0,0.2,0.375
Ace Ventura Symbolic,Prime Time,"5iw27c0tlCHRbRy0eFpvw4
",,,,,,,,,,
Wiley,Sweep the Floor,"2Px1E9NboV3suj9nXGT2MM
",,,,,,,,,,
Yves V Marc Benjamin,Blow,"4nX11Rjdh7AuM8Ezb73m1R
",,,,,,,,,,
Trifonic,Sooner Or Later,"26msycIwYkKFGlB78u7llE
",0.036785537131519275,0.09180555555555556,0.06567460317460318,0.0289781746031746,0.06567460317460318,0.08958333333333332,0.04196428571428571,0.18333333333333335,0.17581349206349206,0.06220238095238095
Toto,Hold the Line,"4aVuWgvD0X63hcOCnZtNFA
",0.14027777777777778,0,0,0.07742727026519189,0,0,0.3055555555555555,0,0,0.3055555555555555
Baynk Nika,What You Need,"7j1Q7Xx6Ozn5mUJfrqaSjp
",,,,,,,,,,
Whitebear,Auric Sight,"6SmuNPdVGU9fcEE9zH0GOi
",,,,,,,,,,
Bomba Estereo,Amanecer,"5KLuaDgxoSzzBHt8RF0qz7
",0,0,0,0,0,0,0,0,0,0
Buttmunch and The Great Cornholio,Yankee Rose,"6NrCVuQ1or6S0baNqz70ta
",,,,,,,,,,
Wilkinson,Afterglow,"2m7X3OyRIv3RwXbdBEexw7
",0.06926422473989335,0.25,0,0.08397632018508755,0,0.25,0.07318328373015873,0.25,0.25,0.5
Dan Auerbach,Goin Home,"5m2iDQBzhKQcXhvBbH7w8o
",0.08029478458049887,0.35714285714285715,0.15476190476190474,0.1436295351473923,0.14285714285714285,0.17142857142857143,0.11333333333333333,0.14285714285714285,0.11428571428571428,0.10476190476190476
Frank Ocean,Chanel,"6Nle9hKrkL1wQpwNfEkxjh
",0.007964569614651529,0.017694550141000808,0.011971414222825846,0.012767609310324878,0.06999999999999999,0.02308761855007928,0.012001939472709769,0.09476851851851852,0.019720375881834215,0.010460679268569268
Krumelur,Minimal Animal,"2tAF9T7X4pVsI5ZdTEAUyd
",,,,,,,,,,
Kolsch,Goldfisch,"7gwB872zS8guMxYTyQSwxY
",,,,,,,,,,
Jagwar Ma,O B 1,"3fwPft5rwZHPhiRIaMZ2fD
",,,,,,,,,,
Darondo,Gimme Some,"22a4mUwvecPS4GzZEeLxDT
",,,,,,,,,,
Alice Coltrane,Om Shanti,"4Gz3ZC4JpKhZ7s9gG0JMAU
",,,,,,,,,,
Cookin On 3 Burners,Feel Good Inc,"4LqP9eX8ZyvVtmg5KV1xaA
",,,,,,,,,,
Ben Webster Johnny Hodges,I Didnt Know About You,"634p1xZRLqE0VxePb7ARW6
",,,,,,,,,,
Ice Cube,Check Yo Self,"6juIzbXd7ERNLhYCcOpi7u
",0.021039470431831544,0.003789884122661969,0.004765916907145746,0.08152777777777777,0.005213600346746812,0.005382144724967896,0.0711111111111111,0.006420166814413112,0.007260789041441065,0.019358020360004485
4hero Carina Andersson,Les Fleur,"72HpJ0PIlouq0gl9ZecT9T
",,,,,,,,,,
The DOC,Its Funky Enough,"63LiOsvf1w1DSbmjbxjh4b
",0.03617428225221173,0.033494039862170984,0.10328703703703702,0.021096427444735014,0.09555555555555556,0.17291666666666666,0.030586225947192378,0.11944444444444444,0.5277777777777778,0.09300515906418684
Tinashe Iggy Azalea,All Hands On Deck REMIX,"5rX9fqEGsHnQeEEsc1Cc3J
",,,,,,,,,,
Fatboy Slim,Kalifornia,"6uMz1WRf7Qn17FgKKi4vw5
",0.08398178371268648,0,0,0,0,0,0,0,0,0.052786953812180015
